time (ms), rss (MB),arrayBuffers,external,heapTotal,heapUsed
46480, 38.76864, 0, 14.698366, 6.537216, 4.331472
46682, 31.899648, 0, 9.06227, 5.48864, 4.13524
46939, 33.411072, 0, 10.569598, 5.48864, 4.288096
47139, 31.473664, 0, 8.865662, 5.48864, 4.145072
47339, 33.202176, 0, 10.438526, 5.48864, 4.30416
47627, 25.133056, 0, 1.394558, 5.48864, 3.479624
47914, 27.230208, 0, 4.999038, 5.48864, 3.813576
48114, 31.309824, 0, 8.73459, 5.48864, 4.158584
48742, 33.1776, 0, 10.438526, 5.48864, 4.329312
49863, 34.156544, 0, 11.02835, 5.48864, 4.406824
50317, 23.38816, 0, 1.460094, 5.48864, 3.515024
50683, 25.33376, 0, 3.229566, 5.48864, 3.691208
50915, 28.127232, 0, 5.78547, 5.48864, 3.934696
51115, 30.707712, 0, 8.144766, 5.48864, 4.161328
62570, 32.251904, 0, 9.586558, 5.48864, 4.3094
62790, 25.227264, 0, 3.032958, 5.48864, 3.74076
63177, 26.15296, 0, 3.81939, 5.48864, 3.87676
63378, 27.660288, 0, 5.13011, 5.48864, 4.080728
63738, 29.396992, 0, 6.702974, 5.48864, 4.318824
64160, 29.933568, 0, 7.030654, 5.48864, 4.406
64583, 23.699456, 0, 1.591166, 5.750784, 3.587976
66437, 24.342528, 0, 2.246526, 5.750784, 3.708232
67291, 25.407488, 0, 3.16403, 5.750784, 3.860936
67752, 26.181632, 0, 3.81939, 5.750784, 3.979584
68189, 27.91424, 0, 5.326718, 5.750784, 4.208664
68634, 29.863936, 0, 7.030654, 5.750784, 4.46244
69154, 24.379392, 0, 2.246526, 5.750784, 3.678464
69594, 26.042368, 0, 3.688318, 5.750784, 3.89892
69846, 26.669056, 0, 4.212606, 5.750784, 4.000728
70308, 28.250112, 0, 5.588862, 5.750784, 4.212832
70582, 29.093888, 0, 6.309758, 5.750784, 4.340896
70854, 30.605312, 0, 7.358334, 5.750784, 4.530144
71054, 25.288704, 0, 2.967422, 5.750784, 3.800904
71372, 26.841088, 0, 4.409214, 5.750784, 4.022096
71750, 29.908992, 0, 7.09619, 5.750784, 4.405536
72085, 25.41568, 0, 2.901886, 5.750784, 3.80696
72740, 30.031872, 0, 7.161726, 5.750784, 4.394384
73063, 30.601216, 0, 7.42387, 5.750784, 4.491808
73618, 30.343168, 0, 7.554942, 5.750784, 4.414264
73837, 30.37184, 0, 7.554942, 5.750784, 4.443128
74040, 32.063488, 0, 8.472446, 5.750784, 4.590792
74388, 28.63104, 0, 5.719934, 5.750784, 4.247072
74894, 30.580736, 0, 7.42387, 5.750784, 4.502152
75319, 23.650304, 0, 1.52563, 5.750784, 3.65196
75543, 26.7264, 0, 4.081534, 5.750784, 4.03892
75742, 29.339648, 0, 6.506366, 5.750784, 4.388384
76040, 30.629888, 0, 7.620478, 5.750784, 4.567568
76394, 27.021312, 0, 4.540286, 5.750784, 4.090016
76812, 27.8528, 0, 4.999038, 5.750784, 4.187352
77023, 27.881472, 0, 4.999038, 5.750784, 4.21684
77274, 27.942912, 0, 5.064574, 5.750784, 4.25452
77475, 25.427968, 0, 3.098494, 5.750784, 3.8648
77697, 26.271744, 0, 3.81939, 5.750784, 3.992784
78164, 28.602368, 0, 5.916542, 5.750784, 4.299608
78378, 28.704768, 0, 5.982078, 5.750784, 4.336864
78601, 23.658496, 0, 1.460094, 5.750784, 3.672832
78801, 26.734592, 0, 4.14707, 5.750784, 4.063432
79033, 26.918912, 0, 4.278142, 5.750784, 4.114472
79371, 29.835264, 0, 6.834046, 5.750784, 4.480536
79671, 24.080384, 0, 1.918846, 5.750784, 3.76788
79878, 27.660288, 0, 5.064574, 5.750784, 4.210896
80080, 27.717632, 0, 5.064574, 5.750784, 4.267336
80281, 27.746304, 0, 5.064574, 5.750784, 4.296272
80640, 23.687168, 0, 1.52563, 5.750784, 3.696552
81075, 25.43616, 0, 3.098494, 5.750784, 3.944752
81337, 26.804224, 0, 4.081534, 5.750784, 4.124664
81600, 30.359552, 0, 7.358334, 5.750784, 4.58428
81958, 24.768512, 0, 2.443134, 5.750784, 3.8606
82202, 27.684864, 0, 4.999038, 5.750784, 4.226672
82676, 28.041216, 0, 5.261182, 5.750784, 4.322856
82910, 30.736384, 0, 7.620478, 5.750784, 4.663576
83217, 26.312704, 0, 3.688318, 5.750784, 4.029272
83425, 31.236096, 0, 8.210302, 5.750784, 4.650488
83626, 25.55904, 0, 3.229566, 5.750784, 3.939208
83825, 26.411008, 0, 3.950462, 5.750784, 4.067792
84141, 29.929472, 0, 6.506366, 5.750784, 4.44068
84340, 26.034176, 0, 1.787774, 6.79936, 3.762344
84630, 25.468928, 0, 2.115454, 6.79936, 3.856984
85011, 28.983296, 0, 4.933502, 6.79936, 4.268456
85213, 31.776768, 0, 7.554942, 6.79936, 4.643112
85415, 29.036544, 0, 4.671358, 6.79936, 4.221704
85670, 29.04064, 0, 4.671358, 6.79936, 4.256088
85895, 29.04064, 0, 4.671358, 6.79936, 4.285152
86638, 31.719424, 0, 7.358334, 6.79936, 4.700936
86846, 27.070464, 0, 2.770814, 6.79936, 3.975216
87046, 29.036544, 0, 4.736894, 6.79936, 4.269584
87317, 31.326208, 0, 7.030654, 6.79936, 4.605864
87712, 27.205632, 0, 2.770814, 6.79936, 3.971744
88023, 28.254208, 0, 3.81939, 6.79936, 4.144576
88222, 28.520448, 0, 4.14707, 6.79936, 4.216592
88589, 31.195136, 0, 6.44083, 6.79936, 4.55868
88789, 26.35776, 0, 1.918846, 6.79936, 3.868416
89058, 28.319744, 0, 3.893118, 6.79936, 4.16176
89377, 30.953472, 0, 6.711166, 6.79936, 4.573968
89773, 31.92832, 0, 7.235454, 6.79936, 4.698824
89975, 26.333184, 0, 2.975614, 5.750784, 4.003048
90174, 28.884992, 0, 5.597054, 5.750784, 4.403024
