time (ms), rss (MB),arrayBuffers,external,heapTotal,heapUsed
36680, 47.935488, 7.357612, 8.58178, 5.484544, 3.463472
36881, 47.972352, 9.454764, 10.678932, 5.484544, 3.500856
37087, 47.992832, 9.454764, 10.678932, 5.484544, 3.524632
37291, 48.013312, 9.454764, 10.678932, 5.484544, 3.548456
37505, 48.037888, 9.454764, 10.678932, 5.484544, 3.572232
37706, 48.062464, 9.454764, 10.678932, 5.484544, 3.596032
37907, 48.103424, 12.600492, 13.82466, 5.484544, 3.639616
38108, 48.128, 12.600492, 13.82466, 5.484544, 3.663392
38310, 48.152576, 14.697644, 15.921812, 5.484544, 3.688776
38510, 48.177152, 14.697644, 15.921812, 5.484544, 3.713552
38710, 48.201728, 14.697644, 15.921812, 5.484544, 3.737352
38921, 48.222208, 14.697644, 15.921812, 5.484544, 3.761128
39122, 48.27136, 17.843372, 19.06754, 5.484544, 3.804712
39344, 48.29184, 17.843372, 19.06754, 5.484544, 3.828504
39545, 48.316416, 17.843372, 19.06754, 5.484544, 3.852272
39746, 48.336896, 17.843372, 19.06754, 5.484544, 3.876072
39948, 48.361472, 17.843372, 19.06754, 5.484544, 3.899848
40165, 48.386048, 17.843372, 19.06754, 5.484544, 3.923624
40366, 48.422912, 19.940524, 21.164692, 5.484544, 3.960992
40567, 48.447488, 19.940524, 21.164692, 5.484544, 3.98472
40788, 48.467968, 19.940524, 21.164692, 5.484544, 4.008472
40989, 48.492544, 19.940524, 21.164692, 5.484544, 4.0322
41189, 48.51712, 19.940524, 21.164692, 5.484544, 4.055928
41390, 48.549888, 22.037676, 23.261844, 5.484544, 4.093296
41589, 48.574464, 22.037676, 23.261844, 5.484544, 4.117024
41800, 48.594944, 22.037676, 23.261844, 5.484544, 4.140776
42019, 48.623616, 22.037676, 23.261844, 5.484544, 4.164504
42220, 48.672768, 23.086251, 24.31042, 5.484544, 4.208376
42421, 48.697344, 23.086251, 24.31042, 5.484544, 4.232952
42622, 48.72192, 23.086251, 24.31042, 5.484544, 4.256408
42824, 48.746496, 23.086251, 24.31042, 5.484544, 4.27988
43024, 48.779264, 23.086246, 24.31042, 5.484544, 4.315064
43225, 48.80384, 23.086246, 24.31042, 5.484544, 4.33852
43426, 41.639936, 3.163302, 4.387476, 5.484544, 3.349088
43635, 41.668608, 3.163302, 4.387476, 5.484544, 3.37256
43836, 41.693184, 3.163302, 4.387476, 5.484544, 3.396272
44036, 41.713664, 3.163302, 4.387476, 5.484544, 3.419392
44240, 41.73824, 3.163302, 4.387476, 5.484544, 3.442536
44441, 41.750528, 3.163302, 4.387476, 5.484544, 3.45504
44642, 41.775104, 3.163302, 4.387476, 5.484544, 3.478328
44843, 41.795584, 3.163302, 4.387476, 5.484544, 3.501712
45045, 41.82016, 3.163302, 4.387476, 5.484544, 3.524832
45251, 41.844736, 3.171494, 4.395668, 5.484544, 3.548424
45448, 41.86112, 3.171494, 4.395668, 5.484544, 3.571848
45650, 41.885696, 3.171494, 4.395668, 5.484544, 3.594952
45860, 41.910272, 3.171494, 4.395668, 5.484544, 3.618336
46061, 41.930752, 3.171494, 4.395668, 5.484544, 3.641696
46280, 41.955328, 3.171494, 4.395668, 5.484544, 3.664816
46481, 41.975808, 3.171494, 4.395668, 5.484544, 3.688176
46683, 42.000384, 3.171494, 4.395668, 5.484544, 3.711536
46883, 42.02496, 3.171494, 4.395668, 5.484544, 3.73468
47084, 42.04544, 3.171494, 4.395668, 5.484544, 3.758024
47285, 42.074112, 3.171494, 4.395668, 5.484544, 3.781368
47487, 42.098688, 3.171494, 4.395668, 5.484544, 3.804488
47687, 42.119168, 3.171494, 4.395668, 5.484544, 3.827848
47888, 42.139648, 3.171494, 4.395668, 5.484544, 3.851232
48089, 42.164224, 3.171494, 4.395668, 5.484544, 3.877728
48290, 42.1888, 3.171494, 4.395668, 5.484544, 3.901184
48491, 42.20928, 3.171494, 4.395668, 5.484544, 3.924624
48692, 42.233856, 3.171494, 4.395668, 5.484544, 3.948088
48893, 42.258432, 3.171494, 4.395668, 5.484544, 3.971544
49100, 42.278912, 3.171494, 4.395668, 5.484544, 3.995
49302, 42.303488, 3.171494, 4.395668, 5.484544, 4.018448
49503, 42.328064, 3.171494, 4.395668, 5.484544, 4.041904
49704, 42.33216, 3.171494, 4.395668, 5.484544, 4.066528
49905, 42.3936, 3.171494, 4.395668, 5.484544, 4.089968
50116, 42.41408, 3.171494, 4.395668, 5.484544, 4.113416
50316, 42.438656, 3.171494, 4.395668, 5.484544, 4.136856
50517, 42.450944, 3.171494, 4.395668, 5.484544, 4.149504
50719, 42.471424, 3.171494, 4.395668, 5.484544, 4.17296
50925, 42.496, 3.171494, 4.395668, 5.484544, 4.196432
51125, 42.520576, 3.171494, 4.395668, 5.484544, 4.219872
51327, 42.541056, 3.171494, 4.395668, 5.484544, 4.243328
51529, 42.565632, 3.171494, 4.395668, 5.484544, 4.266784
51729, 42.590208, 3.171494, 4.395668, 5.484544, 4.290264
51929, 42.610688, 3.171494, 4.395668, 5.484544, 4.31372
52131, 42.635264, 3.171494, 4.395668, 5.484544, 4.337168
52333, 41.65632, 3.171494, 4.395668, 5.484544, 3.319928
52534, 41.6768, 3.171494, 4.395668, 5.484544, 3.343368
52737, 41.701376, 3.171494, 4.395668, 5.484544, 3.366832
52939, 41.725952, 3.171494, 4.395668, 5.484544, 3.390288
53139, 41.750528, 3.171494, 4.395668, 5.484544, 3.413744
53340, 41.775104, 3.171494, 4.395668, 5.484544, 3.437168
53555, 41.79968, 3.171494, 4.395668, 5.484544, 3.460592
53756, 41.82016, 3.171494, 4.395668, 5.484544, 3.484056
53965, 41.844736, 3.171494, 4.395668, 5.484544, 3.507472
54165, 41.869312, 3.171494, 4.395668, 5.484544, 3.530896
54366, 41.869312, 3.171494, 4.395668, 5.484544, 3.555544
54571, 42.033152, 3.171494, 4.395668, 5.484544, 3.585048
54774, 42.082304, 3.171494, 4.395668, 5.484544, 3.605792
54980, 42.094592, 3.171494, 4.395668, 5.484544, 3.617112
55181, 42.115072, 3.171494, 4.395668, 5.484544, 3.637976
55382, 42.135552, 3.171494, 4.395668, 5.484544, 3.65884
55585, 42.156032, 3.171494, 4.395668, 5.484544, 3.679696
55791, 42.180608, 3.171494, 4.395668, 5.484544, 3.700584
55992, 42.201088, 3.171494, 4.395668, 5.484544, 3.721448
56193, 42.221568, 3.171494, 4.395668, 5.484544, 3.742312
56394, 42.242048, 3.171494, 4.395668, 5.484544, 3.763176
56595, 42.262528, 3.171494, 4.395668, 5.484544, 3.78404
56797, 42.283008, 3.171494, 4.395668, 5.484544, 3.80492
56997, 42.303488, 3.171494, 4.395668, 5.484544, 3.825776
57217, 42.328064, 3.171494, 4.395668, 5.484544, 3.846608
57418, 42.344448, 3.171494, 4.395668, 5.484544, 3.867448
57619, 42.364928, 3.171494, 4.395668, 5.484544, 3.888312
57820, 42.385408, 3.171494, 4.395668, 5.484544, 3.9092
58033, 42.405888, 3.171494, 4.395668, 5.484544, 3.930056
58234, 42.426368, 3.171494, 4.395668, 5.484544, 3.95092
58434, 42.446848, 3.171494, 4.395668, 5.484544, 3.971776
58635, 42.467328, 3.171494, 4.395668, 5.484544, 3.99264
58836, 42.487808, 3.171494, 4.395668, 5.484544, 4.013496
59036, 42.508288, 3.171494, 4.395668, 5.484544, 4.034328
59237, 42.528768, 3.171494, 4.395668, 5.484544, 4.055192
59438, 42.549248, 3.171494, 4.395668, 5.484544, 4.076056
59653, 42.573824, 3.171494, 4.395668, 5.484544, 4.09692
59854, 43.675648, 3.171494, 4.395668, 5.484544, 4.141376
60066, 43.692032, 3.171494, 4.395668, 5.484544, 4.162048
60267, 43.712512, 3.171494, 4.395668, 5.484544, 4.182688
60488, 43.732992, 3.171494, 4.395668, 5.484544, 4.203328
60689, 43.753472, 3.171494, 4.395668, 5.484544, 4.223968
60900, 43.773952, 3.171494, 4.395668, 5.484544, 4.244632
61102, 43.794432, 3.171494, 4.395668, 5.484544, 4.265272
61303, 43.78624, 3.171494, 4.395668, 5.484544, 4.286848
61503, 43.843584, 3.171494, 4.395668, 5.484544, 4.307472
61704, 43.864064, 3.171494, 4.395668, 5.484544, 4.328112
61905, 43.884544, 3.171494, 4.395668, 5.484544, 4.348776
62105, 43.905024, 3.171494, 4.395668, 5.484544, 4.369416
62306, 43.925504, 3.171494, 4.395668, 5.484544, 4.390056
62508, 42.913792, 3.171494, 4.395668, 5.484544, 3.368472
62709, 42.934272, 3.171494, 4.395668, 5.484544, 3.389112
62912, 42.954752, 3.171494, 4.395668, 5.484544, 3.40972
63113, 42.975232, 3.171494, 4.395668, 5.484544, 3.430352
63312, 42.995712, 3.171494, 4.395668, 5.484544, 3.45096
63513, 43.008, 3.171494, 4.395668, 5.484544, 3.462128
63714, 43.024384, 3.171494, 4.395668, 5.484544, 3.482752
63915, 43.044864, 3.171494, 4.395668, 5.484544, 3.503392
64116, 43.065344, 3.171494, 4.395668, 5.484544, 3.524032
64324, 43.085824, 3.171494, 4.395668, 5.484544, 3.544672
64525, 43.1104, 3.171494, 4.395668, 5.484544, 3.565312
64726, 43.13088, 3.171494, 4.395668, 5.484544, 3.58596
64927, 43.15136, 3.171494, 4.395668, 5.484544, 3.606584
65135, 43.17184, 3.171494, 4.395668, 5.484544, 3.627208
65336, 43.188224, 3.171494, 4.395668, 5.484544, 3.647856
65536, 43.311104, 3.171494, 4.395668, 5.484544, 3.671512
65736, 43.331584, 3.171494, 4.395668, 5.484544, 3.691856
65937, 43.352064, 3.171494, 4.395668, 5.484544, 3.712176
66158, 43.372544, 3.171494, 4.395668, 5.484544, 3.732496
66359, 43.393024, 3.171494, 4.395668, 5.484544, 3.752816
66559, 43.413504, 3.171494, 4.395668, 5.484544, 3.773136
66760, 43.43808, 3.171494, 4.395668, 5.484544, 3.793456
66961, 43.544576, 5.26879, 6.492964, 5.484544, 3.883952
67161, 43.565056, 5.26879, 6.492964, 5.484544, 3.910936
67362, 43.593728, 5.26879, 6.492964, 5.484544, 3.937856
67566, 43.618304, 5.26879, 6.492964, 5.484544, 3.964536
67766, 43.646976, 5.26879, 6.492964, 5.484544, 3.991736
67967, 43.671552, 5.26879, 6.492964, 5.484544, 4.018752
68177, 43.700224, 5.26879, 6.492964, 5.484544, 4.045616
68377, 43.712512, 5.26879, 6.492964, 5.484544, 4.060008
68578, 43.741184, 5.26879, 6.492964, 5.484544, 4.086992
68779, 43.769856, 5.26879, 6.492964, 5.484544, 4.114008
68980, 43.798528, 5.26879, 6.492964, 5.484544, 4.141024
69184, 43.823104, 5.26879, 6.492964, 5.484544, 4.16804
69385, 43.84768, 5.26879, 6.492964, 5.484544, 4.195064
69587, 43.872256, 5.26879, 6.492964, 5.484544, 4.222072
69786, 43.937792, 5.26879, 6.492964, 5.484544, 4.249192
69988, 43.966464, 5.26879, 6.492964, 5.484544, 4.276768
70190, 43.99104, 5.26879, 6.492964, 5.484544, 4.304344
70401, 44.019712, 5.26879, 6.492964, 5.484544, 4.331912
70602, 44.048384, 5.26879, 6.492964, 5.484544, 4.359488
70803, 44.07296, 5.26879, 6.492964, 5.484544, 4.387064
71004, 44.101632, 5.26879, 6.492964, 5.484544, 4.414632
71205, 43.1104, 4.22007, 5.444244, 5.484544, 3.436584
71406, 43.134976, 4.22007, 5.444244, 5.484544, 3.464176
71613, 43.163648, 4.22007, 5.444244, 5.484544, 3.491776
71814, 43.196416, 4.22007, 5.444244, 5.484544, 3.51932
72015, 43.220992, 4.22007, 5.444244, 5.484544, 3.546896
72215, 43.249664, 4.22007, 5.444244, 5.484544, 3.574472
72416, 43.278336, 4.22007, 5.444244, 5.484544, 3.602016
72618, 43.302912, 4.228262, 5.452436, 5.484544, 3.6298
72818, 43.319296, 4.228262, 5.452436, 5.484544, 3.64452
73020, 43.343872, 4.228262, 5.452436, 5.484544, 3.672096
73222, 43.368448, 4.228262, 5.452436, 5.484544, 3.69968
73423, 43.39712, 4.228262, 5.452436, 5.484544, 3.727256
73625, 43.425792, 4.228262, 5.452436, 5.484544, 3.754824
73836, 43.450368, 4.228262, 5.452436, 5.484544, 3.782408
74037, 43.47904, 4.228262, 5.452436, 5.484544, 3.80996
74238, 43.507712, 4.228262, 5.452436, 5.484544, 3.837504
74439, 43.532288, 4.228262, 5.452436, 5.484544, 3.865088
74640, 43.56096, 4.228262, 5.452436, 5.484544, 3.892672
74841, 43.589632, 4.228262, 5.452436, 5.484544, 3.920296
75046, 43.614208, 4.228262, 5.452436, 5.484544, 3.94788
75246, 43.64288, 4.228262, 5.452436, 5.484544, 3.975456
75446, 43.671552, 4.228262, 5.452436, 5.484544, 4.003024
75646, 43.696128, 4.228262, 5.452436, 5.484544, 4.030576
75848, 43.712512, 4.228262, 5.452436, 5.484544, 4.045288
76048, 43.737088, 4.228262, 5.452436, 5.484544, 4.07284
76249, 43.76576, 4.228262, 5.452436, 5.484544, 4.100416
76450, 43.794432, 4.228262, 5.452436, 5.484544, 4.127984
76650, 43.819008, 4.228262, 5.452436, 5.484544, 4.155536
76862, 43.84768, 4.228262, 5.452436, 5.484544, 4.18312
77064, 43.872256, 4.228262, 5.452436, 5.484544, 4.21072
77264, 43.900928, 4.228262, 5.452436, 5.484544, 4.238264
77465, 43.925504, 4.228262, 5.452436, 5.484544, 4.265848
77666, 43.954176, 4.228262, 5.452436, 5.484544, 4.2934
77867, 43.982848, 4.228262, 5.452436, 5.484544, 4.320976
78068, 44.01152, 4.228262, 5.452436, 5.484544, 4.34856
78269, 44.040192, 4.228262, 5.452436, 5.484544, 4.376128
78470, 44.068864, 4.228262, 5.452436, 5.484544, 4.403712
78673, 44.09344, 4.228262, 5.452436, 5.484544, 4.431296
78876, 43.114496, 4.228262, 5.452436, 5.484544, 3.42668
79079, 43.139072, 4.228262, 5.452436, 5.484544, 3.454256
79279, 43.167744, 4.228262, 5.452436, 5.484544, 3.48176
79479, 43.184128, 4.228262, 5.452436, 5.484544, 3.496432
79680, 43.208704, 4.228262, 5.452436, 5.484544, 3.524016
79879, 43.237376, 4.228262, 5.452436, 5.484544, 3.5516
80084, 43.266048, 4.228262, 5.452436, 5.484544, 3.579176
80285, 43.290624, 4.228262, 5.452436, 5.484544, 3.60676
80486, 43.319296, 4.228262, 5.452436, 5.484544, 3.634336
80687, 43.347968, 4.228262, 5.452436, 5.484544, 3.661888
80887, 43.368448, 4.228262, 5.452436, 5.484544, 3.689496
81088, 44.081152, 4.228262, 5.452436, 5.484544, 3.74032
81304, 44.109824, 4.228262, 5.452436, 5.484544, 3.767608
81505, 44.1344, 4.228262, 5.452436, 5.484544, 3.794904
81706, 44.150784, 4.228262, 5.452436, 5.484544, 3.809408
81908, 44.17536, 4.228262, 5.452436, 5.484544, 3.836704
82108, 44.204032, 4.228262, 5.452436, 5.484544, 3.863984
82316, 44.232704, 4.228262, 5.452436, 5.484544, 3.89128
82517, 44.25728, 4.228262, 5.452436, 5.484544, 3.918568
82727, 44.285952, 4.228262, 5.452436, 5.484544, 3.945848
82929, 44.314624, 4.228262, 5.452436, 5.484544, 3.9732
83128, 44.3392, 4.228262, 5.452436, 5.484544, 4.000488
83339, 44.367872, 4.228262, 5.452436, 5.484544, 4.027768
83539, 44.392448, 4.228262, 5.452436, 5.484544, 4.055064
83740, 44.42112, 4.228262, 5.452436, 5.484544, 4.08236
83943, 44.449792, 4.228262, 5.452436, 5.484544, 4.10964
84144, 44.474368, 4.228262, 5.452436, 5.484544, 4.136928
84344, 44.50304, 4.228262, 5.452436, 5.484544, 4.164224
84545, 44.527616, 4.228262, 5.452436, 5.484544, 4.191504
84746, 44.560384, 4.228262, 5.452436, 5.484544, 4.229672
84947, 44.62592, 4.228262, 5.452436, 5.484544, 4.256672
85147, 44.654592, 4.228262, 5.452436, 5.484544, 4.2836
85349, 44.683264, 4.228262, 5.452436, 5.484544, 4.310536
