time (ms), rss (MB),arrayBuffers,external,heapTotal,heapUsed
17103, 22.339584, 0, 1.19795, 4.964352, 3.274736
17377, 22.351872, 0, 1.19795, 4.964352, 3.287984
17680, 22.360064, 0, 1.19795, 4.964352, 3.295568
17913, 22.368256, 0, 1.19795, 4.964352, 3.303128
18126, 22.376448, 0, 1.19795, 4.964352, 3.310688
18532, 22.388736, 0, 1.19795, 4.964352, 3.324088
18826, 22.396928, 0, 1.19795, 4.964352, 3.331648
19178, 22.40512, 0, 1.19795, 4.964352, 3.339208
19380, 22.413312, 0, 1.19795, 4.964352, 3.346752
19713, 22.4256, 0, 1.19795, 4.964352, 3.360232
19917, 22.433792, 0, 1.19795, 4.964352, 3.367776
20166, 22.433792, 0, 1.19795, 4.964352, 3.375448
20458, 22.441984, 0, 1.19795, 4.964352, 3.383
20765, 22.450176, 0, 1.19795, 4.964352, 3.390552
20987, 22.458368, 0, 1.19795, 4.964352, 3.398112
21297, 22.470656, 0, 1.19795, 4.964352, 3.411456
21538, 22.478848, 0, 1.19795, 4.964352, 3.419112
21738, 22.48704, 0, 1.19795, 4.964352, 3.426672
22055, 22.499328, 0, 1.19795, 4.964352, 3.44
22280, 22.50752, 0, 1.19795, 4.964352, 3.447552
22501, 22.515712, 0, 1.19795, 4.964352, 3.45512
22981, 22.523904, 0, 1.19795, 4.964352, 3.462672
23207, 22.528, 0, 1.19795, 4.964352, 3.470168
23429, 22.536192, 0, 1.19795, 4.964352, 3.477712
23637, 22.544384, 0, 1.19795, 4.964352, 3.485296
23967, 22.556672, 0, 1.19795, 4.964352, 3.498576
24167, 22.564864, 0, 1.19795, 4.964352, 3.506136
24550, 22.577152, 0, 1.19795, 4.964352, 3.519504
24761, 22.585344, 0, 1.19795, 4.964352, 3.527064
24974, 22.593536, 0, 1.19795, 4.964352, 3.534624
25220, 22.605824, 0, 1.19795, 4.964352, 3.547904
25469, 22.614016, 0, 1.19795, 4.964352, 3.555464
25671, 22.622208, 0, 1.19795, 4.964352, 3.562984
26323, 22.634496, 0, 1.19795, 4.964352, 3.576264
26800, 22.646784, 0, 1.19795, 4.964352, 3.583848
27011, 22.654976, 0, 1.19795, 4.964352, 3.591408
27223, 22.663168, 0, 1.19795, 4.964352, 3.598968
27442, 22.667264, 0, 1.19795, 4.964352, 3.606528
27678, 22.683648, 0, 1.19795, 4.964352, 3.619896
27902, 22.687744, 0, 1.19795, 4.964352, 3.627456
28103, 22.700032, 0, 1.19795, 4.964352, 3.640832
28360, 22.71232, 0, 1.19795, 4.964352, 3.654112
28721, 22.720512, 0, 1.19795, 4.964352, 3.66168
28968, 22.728704, 0, 1.19795, 4.964352, 3.669232
29202, 22.7328, 0, 1.19795, 4.964352, 3.676792
29510, 22.749184, 0, 1.19795, 4.964352, 3.690016
29741, 22.75328, 0, 1.19795, 4.964352, 3.697576
29942, 22.71232, 0, 1.19795, 4.964352, 3.70512
30180, 22.724608, 0, 1.19795, 4.964352, 3.718424
30432, 22.7328, 0, 1.19795, 4.964352, 3.725984
30641, 22.749184, 0, 1.19795, 4.964352, 3.739312
30841, 22.75328, 0, 1.19795, 4.964352, 3.74684
31054, 22.769664, 0, 1.19795, 4.964352, 3.760144
31256, 22.77376, 0, 1.19795, 4.964352, 3.767704
31458, 22.790144, 0, 1.19795, 4.964352, 3.781032
31685, 22.802432, 0, 1.19795, 4.964352, 3.7944
31884, 22.810624, 0, 1.19795, 4.964352, 3.801952
32112, 22.822912, 0, 1.19795, 4.964352, 3.815296
32319, 22.8352, 0, 1.19795, 4.964352, 3.82864
32542, 22.843392, 0, 1.19795, 4.964352, 3.836208
32762, 22.85568, 0, 1.19795, 4.964352, 3.849552
33022, 22.863872, 0, 1.19795, 4.964352, 3.857096
33263, 22.872064, 0, 1.19795, 4.964352, 3.864656
33463, 22.884352, 0, 1.19795, 4.964352, 3.878024
33664, 22.89664, 0, 1.19795, 4.964352, 3.891368
33870, 22.908928, 0, 1.19795, 4.964352, 3.90472
34071, 22.921216, 0, 1.19795, 4.964352, 3.918056
34274, 22.933504, 0, 1.19795, 4.964352, 3.9314
34479, 22.945792, 0, 1.19795, 4.964352, 3.944696
34679, 22.953984, 0, 1.19795, 4.964352, 3.952256
34881, 22.966272, 0, 1.19795, 4.964352, 3.9656
35081, 22.982656, 0, 1.19795, 4.964352, 3.978936
35283, 22.994944, 0, 1.19795, 4.964352, 3.99228
35485, 23.007232, 0, 1.19795, 4.964352, 4.00564
35687, 23.01952, 0, 1.19795, 4.964352, 4.018976
35886, 23.035904, 0, 1.19795, 4.964352, 4.032304
36086, 23.048192, 0, 1.19795, 4.964352, 4.045648
36287, 23.06048, 0, 1.19795, 4.964352, 4.059112
36487, 23.072768, 0, 1.19795, 4.964352, 4.07252
36688, 23.089152, 0, 1.19795, 4.964352, 4.085856
36905, 23.10144, 0, 1.19795, 4.964352, 4.099136
37105, 23.109632, 0, 1.19795, 4.964352, 4.10668
37307, 23.126016, 0, 1.19795, 4.964352, 4.120064
37506, 23.138304, 0, 1.19795, 4.964352, 4.133432
37707, 23.150592, 0, 1.19795, 4.964352, 4.146776
37907, 23.166976, 0, 1.19795, 4.964352, 4.16012
38108, 22.183936, 0, 1.19795, 4.964352, 3.162072
38308, 22.196224, 0, 1.19795, 4.964352, 3.175416
38509, 22.208512, 0, 1.19795, 4.964352, 3.188784
38711, 22.2208, 0, 1.19795, 4.964352, 3.202128
38911, 22.237184, 0, 1.19795, 4.964352, 3.215456
39112, 22.249472, 0, 1.19795, 4.964352, 3.228768
39311, 22.26176, 0, 1.19795, 4.964352, 3.242112
39512, 22.274048, 0, 1.19795, 4.964352, 3.25544
39712, 22.290432, 0, 1.19795, 4.964352, 3.268744
39913, 22.30272, 0, 1.19795, 4.964352, 3.282088
40112, 22.315008, 0, 1.19795, 4.964352, 3.295416
40314, 22.327296, 0, 1.19795, 4.964352, 3.308728
40515, 22.34368, 0, 1.19795, 4.964352, 3.322064
40719, 22.355968, 0, 1.19795, 4.964352, 3.335392
40919, 22.368256, 0, 1.19795, 4.964352, 3.348736
41120, 22.380544, 0, 1.19795, 4.964352, 3.362048
41321, 22.396928, 0, 1.19795, 4.964352, 3.375392
41522, 22.40512, 0, 1.19795, 4.964352, 3.38876
41726, 22.417408, 0, 1.19795, 4.964352, 3.402064
41942, 22.437888, 0, 1.19795, 4.964352, 3.415408
42143, 22.454272, 0, 1.19795, 4.964352, 3.428752
42342, 22.46656, 0, 1.19795, 4.964352, 3.442096
42544, 22.478848, 0, 1.19795, 4.964352, 3.455448
42745, 22.491136, 0, 1.19795, 4.964352, 3.46876
42946, 22.503424, 0, 1.19795, 4.964352, 3.482096
43147, 22.519808, 0, 1.19795, 4.964352, 3.49544
43348, 22.532096, 0, 1.19795, 4.964352, 3.508776
43549, 22.544384, 0, 1.19795, 4.964352, 3.522144
43750, 22.556672, 0, 1.19795, 4.964352, 3.535456
43950, 22.573056, 0, 1.19795, 4.964352, 3.548768
44151, 22.585344, 0, 1.19795, 4.964352, 3.562112
44351, 22.597632, 0, 1.19795, 4.964352, 3.575424
44553, 22.60992, 0, 1.19795, 4.964352, 3.588792
44753, 22.626304, 0, 1.19795, 4.964352, 3.60212
44954, 22.6304, 0, 1.19795, 4.964352, 3.609704
45154, 22.646784, 0, 1.206142, 4.964352, 3.623176
45355, 22.659072, 0, 1.206142, 4.964352, 3.636512
45556, 22.667264, 0, 1.206142, 4.964352, 3.650008
45756, 22.683648, 0, 1.206142, 4.964352, 3.66332
45956, 22.695936, 0, 1.206142, 4.964352, 3.676632
46156, 22.708224, 0, 1.206142, 4.964352, 3.689976
46357, 22.720512, 0, 1.206142, 4.964352, 3.70332
46557, 22.7328, 0, 1.206142, 4.964352, 3.716656
46757, 22.749184, 0, 1.206142, 4.964352, 3.72996
46958, 22.761472, 0, 1.206142, 4.964352, 3.743272
47158, 22.77376, 0, 1.206142, 4.964352, 3.756616
47359, 22.786048, 0, 1.206142, 4.964352, 3.769928
47560, 22.802432, 0, 1.206142, 4.964352, 3.783296
47773, 22.81472, 0, 1.206142, 4.964352, 3.796608
47974, 22.827008, 0, 1.206142, 4.964352, 3.809944
48174, 22.839296, 0, 1.206142, 4.964352, 3.823288
48376, 22.859776, 0, 1.206142, 4.964352, 3.836632
48585, 22.872064, 0, 1.206142, 4.964352, 3.85
48786, 22.884352, 0, 1.206142, 4.964352, 3.863304
48993, 22.89664, 0, 1.206142, 4.964352, 3.876616
49240, 22.904832, 0, 1.206142, 4.964352, 3.884176
49514, 22.921216, 0, 1.206142, 4.964352, 3.897488
49724, 22.929408, 0, 1.206142, 4.964352, 3.905016
49926, 22.933504, 0, 1.206142, 4.964352, 3.912632
50166, 22.941696, 0, 1.206142, 4.964352, 3.92016
50385, 22.953984, 0, 1.206142, 4.964352, 3.933504
50590, 22.962176, 0, 1.206142, 4.964352, 3.941056
50790, 22.974464, 0, 1.206142, 4.964352, 3.9544
51005, 22.982656, 0, 1.206142, 4.964352, 3.961952
51206, 22.994944, 0, 1.206142, 4.964352, 3.9752
51407, 23.003136, 0, 1.206142, 4.964352, 3.98272
51617, 23.015424, 0, 1.206142, 4.964352, 3.996088
51810, 23.031808, 0, 1.206142, 4.964352, 4.009432
52009, 23.044096, 0, 1.206142, 4.964352, 4.022776
52214, 23.056384, 0, 1.206142, 4.964352, 4.03612
52438, 23.068672, 0, 1.206142, 4.964352, 4.049464
52640, 23.085056, 0, 1.206142, 4.964352, 4.062832
52852, 23.097344, 0, 1.206142, 4.964352, 4.076176
53053, 23.109632, 0, 1.206142, 4.964352, 4.08952
53255, 23.12192, 0, 1.206142, 4.964352, 4.102832
53457, 23.138304, 0, 1.206142, 4.964352, 4.116192
53656, 23.1424, 0, 1.206142, 4.964352, 4.12372
53861, 23.158784, 0, 1.206142, 4.964352, 4.137048
54062, 23.171072, 0, 1.206142, 4.964352, 4.150392
54264, 23.18336, 0, 1.206142, 4.964352, 4.163736
54464, 22.20032, 0, 1.206142, 5.226496, 3.143392
54665, 22.212608, 0, 1.206142, 5.226496, 3.156752
54866, 22.228992, 0, 1.206142, 5.226496, 3.170096
55069, 22.24128, 0, 1.206142, 5.226496, 3.18344
55272, 22.253568, 0, 1.206142, 5.226496, 3.196768
55480, 22.265856, 0, 1.206142, 5.226496, 3.210104
55682, 22.28224, 0, 1.206142, 5.226496, 3.223416
55882, 22.286336, 0, 1.206142, 5.226496, 3.230968
56081, 22.30272, 0, 1.206142, 5.226496, 3.24428
56281, 22.315008, 0, 1.206142, 5.226496, 3.257584
56482, 22.327296, 0, 1.206142, 5.226496, 3.270896
56682, 22.339584, 0, 1.206142, 5.226496, 3.284232
56882, 22.355968, 0, 1.206142, 5.226496, 3.297544
57083, 22.368256, 0, 1.206142, 5.226496, 3.310856
57283, 22.380544, 0, 1.206142, 5.226496, 3.324168
57484, 22.392832, 0, 1.206142, 5.226496, 3.337504
57691, 22.409216, 0, 1.206142, 5.226496, 3.350848
57890, 22.421504, 0, 1.206142, 5.226496, 3.364192
58092, 22.433792, 0, 1.206142, 5.226496, 3.377536
58292, 22.44608, 0, 1.206142, 5.226496, 3.390848
58497, 22.458368, 0, 1.206142, 5.226496, 3.404216
58698, 22.470656, 0, 1.206142, 5.226496, 3.417528
58910, 22.482944, 0, 1.206142, 5.226496, 3.43084
59114, 22.495232, 0, 1.206142, 5.226496, 3.444184
59337, 22.511616, 0, 1.206142, 5.226496, 3.457464
59537, 22.515712, 0, 1.206142, 5.226496, 3.465048
59739, 22.532096, 0, 1.206142, 5.226496, 3.47836
59939, 22.544384, 0, 1.206142, 5.226496, 3.491672
60140, 22.560768, 0, 1.206142, 5.226496, 3.504984
60342, 22.573056, 0, 1.206142, 5.226496, 3.518328
60542, 22.58944, 0, 1.206142, 5.226496, 3.531664
60743, 22.601728, 0, 1.206142, 5.226496, 3.545
60944, 22.614016, 0, 1.206142, 5.226496, 3.558336
61143, 22.626304, 0, 1.206142, 5.226496, 3.571648
61343, 22.642688, 0, 1.206142, 5.226496, 3.58496
61544, 22.654976, 0, 1.206142, 5.226496, 3.598328
61744, 22.667264, 0, 1.206142, 5.226496, 3.61164
61945, 22.679552, 0, 1.206142, 5.226496, 3.624952
62145, 22.69184, 0, 1.206142, 5.226496, 3.638296
62357, 22.708224, 0, 1.206142, 5.226496, 3.651632
62558, 22.716416, 0, 1.206142, 5.226496, 3.664992
62759, 22.724608, 0, 1.206142, 5.226496, 3.672552
62960, 22.736896, 0, 1.206142, 5.226496, 3.685944
63180, 22.749184, 0, 1.206142, 5.226496, 3.699288
63380, 22.765568, 0, 1.206142, 5.226496, 3.712536
63580, 22.777856, 0, 1.206142, 5.226496, 3.725904
63780, 22.790144, 0, 1.206142, 5.226496, 3.739248
63981, 22.802432, 0, 1.206142, 5.226496, 3.75256
64184, 22.908928, 0, 1.206142, 5.226496, 3.766928
64385, 22.925312, 0, 1.206142, 5.226496, 3.78024
64600, 22.9376, 0, 1.206142, 5.226496, 3.793712
64787, 22.949888, 0, 1.206142, 5.226496, 3.807168
64987, 22.966272, 0, 1.206142, 5.226496, 3.82064
65188, 22.97856, 0, 1.206142, 5.226496, 3.83408
65388, 22.990848, 0, 1.206142, 5.226496, 3.847536
65589, 22.99904, 0, 1.206142, 5.226496, 3.85516
65789, 23.011328, 0, 1.206142, 5.226496, 3.868552
66004, 23.023616, 0, 1.206142, 5.226496, 3.882024
66204, 23.04, 0, 1.206142, 5.226496, 3.895432
66405, 23.052288, 0, 1.206142, 5.226496, 3.908888
66605, 23.064576, 0, 1.206142, 5.226496, 3.92236
66806, 23.076864, 0, 1.206142, 5.226496, 3.935864
67006, 23.089152, 0, 1.206142, 5.226496, 3.949336
67206, 23.10144, 0, 1.206142, 5.226496, 3.962776
67407, 23.113728, 0, 1.206142, 5.226496, 3.976216
67608, 23.130112, 0, 1.206142, 5.226496, 3.989688
67808, 23.1424, 0, 1.206142, 5.226496, 4.00316
68008, 23.154688, 0, 1.206142, 5.226496, 4.016592
68208, 23.166976, 0, 1.206142, 5.226496, 4.030064
68409, 23.18336, 0, 1.206142, 5.226496, 4.043504
68610, 23.195648, 0, 1.206142, 5.226496, 4.056944
68810, 23.207936, 0, 1.206142, 5.226496, 4.070416
69011, 23.22432, 0, 1.206142, 5.226496, 4.083888
69211, 23.236608, 0, 1.206142, 5.226496, 4.097352
69412, 23.248896, 0, 1.206142, 5.226496, 4.110824
69613, 23.261184, 0, 1.206142, 5.226496, 4.124296
69823, 23.277568, 0, 1.206142, 5.226496, 4.137768
70023, 23.293952, 0, 1.206142, 5.226496, 4.15124
70225, 23.30624, 0, 1.206142, 5.226496, 4.164712
70425, 23.318528, 0, 1.206142, 5.226496, 4.178176
70633, 22.331392, 0, 1.206142, 5.226496, 3.181088
70834, 22.347776, 0, 1.206142, 5.226496, 3.19456
71042, 22.360064, 0, 1.206142, 5.226496, 3.208032
71242, 22.372352, 0, 1.206142, 5.226496, 3.221472
71480, 22.38464, 0, 1.206142, 5.226496, 3.23488
71680, 22.392832, 0, 1.206142, 5.226496, 3.242488
71880, 22.40512, 0, 1.206142, 5.226496, 3.255928
72081, 22.421504, 0, 1.206142, 5.226496, 3.269368
72284, 22.433792, 0, 1.206142, 5.226496, 3.282808
72484, 22.44608, 0, 1.206142, 5.226496, 3.296248
72684, 22.462464, 0, 1.206142, 5.226496, 3.309688
72884, 22.474752, 0, 1.206142, 5.226496, 3.32316
73084, 22.48704, 0, 1.206142, 5.226496, 3.336632
73284, 22.499328, 0, 1.206142, 5.226496, 3.350072
73485, 22.515712, 0, 1.206142, 5.226496, 3.363512
73688, 22.528, 0, 1.206142, 5.226496, 3.376952
73907, 22.540288, 0, 1.206142, 5.226496, 3.390384
74108, 22.552576, 0, 1.206142, 5.226496, 3.403856
74313, 22.564864, 0, 1.206142, 5.226496, 3.417344
74531, 22.577152, 0, 1.206142, 5.226496, 3.430784
74731, 22.58944, 0, 1.206142, 5.226496, 3.444224
74932, 22.597632, 0, 1.206142, 5.226496, 3.451816
75133, 22.60992, 0, 1.206142, 5.226496, 3.465256
75336, 22.626304, 0, 1.214334, 5.226496, 3.478904
75540, 22.638592, 0, 1.214334, 5.226496, 3.492368
75741, 22.65088, 0, 1.214334, 5.226496, 3.50584
75941, 22.667264, 0, 1.214334, 5.226496, 3.519296
76143, 22.679552, 0, 1.214334, 5.226496, 3.532736
76343, 22.69184, 0, 1.214334, 5.226496, 3.546176
76544, 22.704128, 0, 1.214334, 5.226496, 3.559616
76744, 22.720512, 0, 1.214334, 5.226496, 3.573088
76945, 22.7328, 0, 1.214334, 5.226496, 3.586528
77146, 22.745088, 0, 1.214334, 5.226496, 3.59996
77347, 22.757376, 0, 1.214334, 5.226496, 3.613432
77569, 22.77376, 0, 1.214334, 5.226496, 3.62684
77769, 22.777856, 0, 1.214334, 5.226496, 3.634424
77974, 22.79424, 0, 1.214334, 5.226496, 3.647864
78176, 22.806528, 0, 1.214334, 5.226496, 3.661328
78377, 22.81472, 0, 1.214334, 5.226496, 3.67484
78579, 22.831104, 0, 1.214334, 5.226496, 3.688272
78780, 22.843392, 0, 1.214334, 5.226496, 3.701744
78984, 22.85568, 0, 1.214334, 5.226496, 3.715184
79185, 22.867968, 0, 1.214334, 5.226496, 3.728624
79386, 22.884352, 0, 1.214334, 5.226496, 3.742096
79586, 22.89664, 0, 1.214334, 5.226496, 3.755536
79786, 22.908928, 0, 1.214334, 5.226496, 3.768976
79999, 22.925312, 0, 1.214334, 5.226496, 3.782416
80199, 22.9376, 0, 1.214334, 5.226496, 3.795856
80402, 22.949888, 0, 1.214334, 5.226496, 3.809288
80603, 22.962176, 0, 1.214334, 5.226496, 3.822728
80804, 22.97856, 0, 1.214334, 5.226496, 3.836168
81004, 22.990848, 0, 1.214334, 5.226496, 3.849608
81205, 23.003136, 0, 1.214334, 5.226496, 3.863048
81405, 23.015424, 0, 1.214334, 5.226496, 3.876488
81606, 23.031808, 0, 1.214334, 5.226496, 3.889928
81807, 23.044096, 0, 1.214334, 5.226496, 3.903368
82008, 23.056384, 0, 1.214334, 5.226496, 3.916808
82211, 23.068672, 0, 1.214334, 5.226496, 3.930248
82413, 23.08096, 0, 1.214334, 5.226496, 3.943736
82614, 23.093248, 0, 1.214334, 5.226496, 3.9572
82815, 23.105536, 0, 1.214334, 5.226496, 3.970664
83016, 23.113728, 0, 1.214334, 5.226496, 3.978288
83218, 23.126016, 0, 1.214334, 5.226496, 3.991696
83417, 23.1424, 0, 1.214334, 5.226496, 4.005072
83618, 23.154688, 0, 1.214334, 5.226496, 4.018504
83819, 23.166976, 0, 1.214334, 5.226496, 4.031976
84019, 23.187456, 0, 1.214334, 5.226496, 4.045416
84220, 23.199744, 0, 1.214334, 5.226496, 4.058888
84421, 23.212032, 0, 1.214334, 5.226496, 4.07236
84625, 23.22432, 0, 1.214334, 5.226496, 4.085832
84825, 23.240704, 0, 1.214334, 5.226496, 4.099272
85025, 23.252992, 0, 1.214334, 5.226496, 4.112744
85225, 23.26528, 0, 1.214334, 5.226496, 4.126216
85425, 23.277568, 0, 1.214334, 5.226496, 4.13968
85628, 23.293952, 0, 1.214334, 5.226496, 4.15312
85829, 23.30624, 0, 1.214334, 5.226496, 4.16656
86029, 23.318528, 0, 1.214334, 5.226496, 4.179992
86231, 23.085056, 0, 1.214334, 5.226496, 3.150376
86431, 22.335488, 0, 1.214334, 5.226496, 3.157968
86632, 22.347776, 0, 1.214334, 5.226496, 3.17144
86832, 22.36416, 0, 1.214334, 5.226496, 3.18488
87032, 22.376448, 0, 1.214334, 5.226496, 3.198336
87233, 22.388736, 0, 1.214334, 5.226496, 3.211776
87434, 22.401024, 0, 1.214334, 5.226496, 3.225216
87634, 22.417408, 0, 1.214334, 5.226496, 3.238688
87835, 22.429696, 0, 1.214334, 5.226496, 3.252128
88036, 22.441984, 0, 1.214334, 5.226496, 3.2656
88236, 22.454272, 0, 1.214334, 5.226496, 3.279064
88437, 22.470656, 0, 1.214334, 5.226496, 3.292504
88638, 22.482944, 0, 1.214334, 5.226496, 3.305944
88840, 22.495232, 0, 1.214334, 5.226496, 3.319384
89042, 22.511616, 0, 1.214334, 5.226496, 3.332824
89242, 22.515712, 0, 1.214334, 5.226496, 3.340448
89442, 22.532096, 0, 1.214334, 5.226496, 3.353824
89642, 22.544384, 0, 1.214334, 5.226496, 3.367264
89845, 22.556672, 0, 1.214334, 5.226496, 3.380704
90045, 22.56896, 0, 1.214334, 5.226496, 3.394144
90245, 22.585344, 0, 1.214334, 5.226496, 3.407608
90445, 22.593536, 0, 1.214334, 5.226496, 3.421088
90645, 22.605824, 0, 1.214334, 5.226496, 3.434528
90846, 22.622208, 0, 1.214334, 5.226496, 3.447968
91047, 22.634496, 0, 1.214334, 5.226496, 3.461408
91266, 22.646784, 0, 1.214334, 5.226496, 3.474848
91466, 22.659072, 0, 1.214334, 5.226496, 3.488288
91667, 22.675456, 0, 1.214334, 5.226496, 3.501728
91869, 22.687744, 0, 1.214334, 5.226496, 3.5152
92069, 22.700032, 0, 1.214334, 5.226496, 3.528632
92270, 22.71232, 0, 1.214334, 5.226496, 3.542104
92472, 22.720512, 0, 1.214334, 5.226496, 3.549696
92672, 22.736896, 0, 1.214334, 5.226496, 3.563136
92873, 22.749184, 0, 1.214334, 5.226496, 3.576576
93073, 22.761472, 0, 1.214334, 5.226496, 3.590016
93273, 22.77376, 0, 1.214334, 5.226496, 3.603456
93483, 22.790144, 0, 1.214334, 5.226496, 3.616896
93684, 22.802432, 0, 1.214334, 5.226496, 3.630336
93884, 22.81472, 0, 1.214334, 5.226496, 3.643776
94085, 22.827008, 0, 1.214334, 5.226496, 3.657216
94285, 22.843392, 0, 1.214334, 5.226496, 3.670656
94485, 22.851584, 0, 1.214334, 5.226496, 3.684096
94685, 22.863872, 0, 1.214334, 5.226496, 3.697568
94885, 22.880256, 0, 1.214334, 5.226496, 3.711008
95085, 22.892544, 0, 1.214334, 5.226496, 3.72448
95285, 22.904832, 0, 1.214334, 5.226496, 3.737952
95486, 22.91712, 0, 1.214334, 5.226496, 3.751392
95686, 22.933504, 0, 1.214334, 5.226496, 3.764856
95887, 22.945792, 0, 1.214334, 5.226496, 3.778296
96087, 22.95808, 0, 1.214334, 5.226496, 3.791736
96293, 22.970368, 0, 1.214334, 5.226496, 3.8052
96493, 22.986752, 0, 1.214334, 5.226496, 3.818664
96693, 22.99904, 0, 1.214334, 5.226496, 3.832136
96895, 23.011328, 0, 1.214334, 5.226496, 3.845576
97096, 23.027712, 0, 1.214334, 5.226496, 3.859016
97297, 23.031808, 0, 1.214334, 5.226496, 3.86664
97498, 23.048192, 0, 1.214334, 5.226496, 3.88008
97698, 23.06048, 0, 1.214334, 5.226496, 3.893552
97899, 23.072768, 0, 1.214334, 5.226496, 3.906992
98104, 23.248896, 0, 1.214334, 5.226496, 3.921576
98304, 23.007232, 0, 1.214334, 5.226496, 3.943664
98515, 23.015424, 0, 1.214334, 5.226496, 3.956928
98715, 23.027712, 0, 1.214334, 5.226496, 3.970176
98927, 23.044096, 0, 1.214334, 5.226496, 3.983424
99127, 23.056384, 0, 1.214334, 5.226496, 3.996672
99331, 23.068672, 0, 1.214334, 5.226496, 4.00992
99531, 23.08096, 0, 1.214334, 5.226496, 4.023168
99731, 23.093248, 0, 1.214334, 5.226496, 4.036416
99934, 23.109632, 0, 1.214334, 5.226496, 4.049664
100136, 23.12192, 0, 1.214334, 5.226496, 4.062912
100336, 23.134208, 0, 1.214334, 5.226496, 4.07616
100536, 23.1424, 0, 1.214334, 5.226496, 4.083656
100737, 23.154688, 0, 1.214334, 5.226496, 4.096904
100937, 23.166976, 0, 1.214334, 5.226496, 4.110152
101138, 23.18336, 0, 1.214334, 5.226496, 4.1234
101339, 23.195648, 0, 1.214334, 5.226496, 4.13664
101540, 23.207936, 0, 1.214334, 5.226496, 4.149888
101740, 23.220224, 0, 1.214334, 5.226496, 4.163136
101941, 23.232512, 0, 1.214334, 5.226496, 4.176416
102141, 23.248896, 0, 1.214334, 5.226496, 4.189696
102342, 23.261184, 0, 1.214334, 5.226496, 4.202944
102547, 22.269952, 0, 1.214334, 5.226496, 3.203328
