time (ms), rss (MB),arrayBuffers,external,heapTotal,heapUsed
16838, 26.763264, 0.025786, 1.41872, 6.537216, 4.02772
17038, 26.76736, 0.025786, 1.41872, 6.537216, 4.030232
17238, 26.76736, 0.025786, 1.41872, 6.537216, 4.032736
17439, 26.771456, 0.025786, 1.41872, 6.537216, 4.035216
17639, 26.771456, 0.025786, 1.41872, 6.537216, 4.037728
17839, 26.775552, 0.025786, 1.41872, 6.537216, 4.040208
18039, 26.779648, 0.025786, 1.41872, 6.537216, 4.04272
18239, 26.779648, 0.025786, 1.41872, 6.537216, 4.045232
18439, 26.783744, 0.025786, 1.41872, 6.537216, 4.047712
18640, 26.783744, 0.025786, 1.41872, 6.537216, 4.050224
18840, 26.78784, 0.025786, 1.41872, 6.537216, 4.052704
19040, 26.791936, 0.025786, 1.41872, 6.537216, 4.055208
19240, 26.791936, 0.025786, 1.41872, 6.537216, 4.05772
19440, 26.796032, 0.025786, 1.41872, 6.537216, 4.0602
19640, 26.796032, 0.025786, 1.41872, 6.537216, 4.062712
19841, 26.74688, 0.025786, 1.41872, 6.537216, 4.065192
20041, 26.750976, 0.025786, 1.41872, 6.537216, 4.067672
20243, 26.750976, 0.025786, 1.41872, 6.537216, 4.070152
20443, 26.755072, 0.025786, 1.41872, 6.537216, 4.072632
20643, 26.755072, 0.025786, 1.41872, 6.537216, 4.07524
20843, 26.759168, 0.025786, 1.41872, 6.537216, 4.07772
21043, 26.763264, 0.025786, 1.41872, 6.537216, 4.0802
21243, 26.763264, 0.025786, 1.41872, 6.537216, 4.08268
21444, 26.76736, 0.025786, 1.41872, 6.537216, 4.08516
21644, 26.76736, 0.025786, 1.41872, 6.537216, 4.08764
21844, 26.771456, 0.025786, 1.41872, 6.537216, 4.09012
22044, 26.771456, 0.025786, 1.41872, 6.537216, 4.0926
22243, 26.775552, 0.025786, 1.41872, 6.537216, 4.09508
22444, 26.779648, 0.025786, 1.41872, 6.537216, 4.09756
22645, 26.779648, 0.025786, 1.41872, 6.537216, 4.10004
22846, 26.783744, 0.025786, 1.41872, 6.537216, 4.102584
23046, 26.783744, 0.025786, 1.41872, 6.537216, 4.105064
23247, 26.791936, 0.025786, 1.41872, 6.537216, 4.107544
23447, 26.796032, 0.025786, 1.41872, 6.537216, 4.110024
23648, 26.796032, 0.025786, 1.41872, 6.537216, 4.112504
23849, 26.800128, 0.025786, 1.41872, 6.537216, 4.114984
24048, 26.800128, 0.025786, 1.41872, 6.537216, 4.117496
24250, 26.804224, 0.025786, 1.41872, 6.537216, 4.119976
24451, 26.80832, 0.025786, 1.41872, 6.537216, 4.122488
24652, 26.80832, 0.025786, 1.41872, 6.537216, 4.124992
24852, 26.812416, 0.025786, 1.41872, 6.537216, 4.127472
25052, 26.812416, 0.025786, 1.41872, 6.537216, 4.129984
25252, 26.816512, 0.025786, 1.41872, 6.537216, 4.132464
25453, 26.820608, 0.025786, 1.41872, 6.537216, 4.134976
25654, 26.820608, 0.025786, 1.41872, 6.537216, 4.137488
25854, 26.824704, 0.025786, 1.41872, 6.537216, 4.139968
26055, 26.824704, 0.025786, 1.41872, 6.537216, 4.14248
26256, 26.8288, 0.025786, 1.41872, 6.537216, 4.14496
26457, 26.832896, 0.025786, 1.41872, 6.537216, 4.147464
26658, 26.832896, 0.025786, 1.41872, 6.537216, 4.149976
26860, 26.836992, 0.025786, 1.41872, 6.537216, 4.152456
27061, 26.836992, 0.025786, 1.41872, 6.537216, 4.154968
27261, 26.841088, 0.025786, 1.41872, 6.537216, 4.157448
27461, 26.845184, 0.025786, 1.41872, 6.537216, 4.15996
27662, 26.845184, 0.025786, 1.41872, 6.537216, 4.162472
27863, 26.84928, 0.025786, 1.41872, 6.537216, 4.164952
28063, 26.84928, 0.025786, 1.41872, 6.537216, 4.167456
28265, 26.853376, 0.025786, 1.41872, 6.537216, 4.169936
28467, 26.853376, 0.025786, 1.41872, 6.537216, 4.172448
28666, 26.857472, 0.025786, 1.41872, 6.537216, 4.174928
28867, 26.861568, 0.025786, 1.41872, 6.537216, 4.17744
29067, 26.861568, 0.025786, 1.41872, 6.537216, 4.179952
29268, 26.865664, 0.025786, 1.41872, 6.537216, 4.182432
29470, 26.865664, 0.025786, 1.41872, 6.537216, 4.184944
29672, 26.86976, 0.025786, 1.41872, 6.537216, 4.187424
29872, 26.873856, 0.025786, 1.41872, 6.537216, 4.189928
30071, 26.873856, 0.025786, 1.41872, 6.537216, 4.19244
30273, 26.877952, 0.025786, 1.41872, 6.537216, 4.19492
30473, 26.877952, 0.025786, 1.41872, 6.537216, 4.197432
30674, 26.882048, 0.025786, 1.41872, 6.537216, 4.199912
30874, 26.886144, 0.025786, 1.41872, 6.537216, 4.202424
31075, 26.886144, 0.025786, 1.41872, 6.537216, 4.204936
31276, 26.89024, 0.025786, 1.41872, 6.537216, 4.207416
31477, 26.89024, 0.025786, 1.41872, 6.537216, 4.20992
31676, 26.894336, 0.025786, 1.41872, 6.537216, 4.2124
31877, 26.898432, 0.025786, 1.41872, 6.537216, 4.214912
32077, 26.898432, 0.025786, 1.41872, 6.537216, 4.217424
32278, 26.902528, 0.025786, 1.41872, 6.537216, 4.219904
32478, 26.902528, 0.025786, 1.41872, 6.537216, 4.222416
32678, 26.906624, 0.025786, 1.41872, 6.537216, 4.224896
32879, 26.91072, 0.025786, 1.41872, 6.537216, 4.227408
33078, 26.91072, 0.025786, 1.41872, 6.537216, 4.229912
33278, 26.914816, 0.025786, 1.41872, 6.537216, 4.232392
33479, 26.914816, 0.025786, 1.41872, 6.537216, 4.234904
33680, 26.918912, 0.025786, 1.41872, 6.537216, 4.237384
33880, 26.923008, 0.025786, 1.41872, 6.537216, 4.239896
34081, 26.923008, 0.025786, 1.41872, 6.537216, 4.242456
34281, 26.927104, 0.025786, 1.41872, 6.537216, 4.244936
34481, 26.927104, 0.025786, 1.41872, 6.537216, 4.247448
34683, 26.927104, 0.025786, 1.41872, 6.537216, 4.249992
34884, 26.9312, 0.025786, 1.41872, 6.537216, 4.252472
35085, 26.9312, 0.025786, 1.41872, 6.537216, 4.254976
35286, 26.935296, 0.025786, 1.41872, 6.537216, 4.257456
35486, 26.935296, 0.025786, 1.41872, 6.537216, 4.259968
35686, 26.939392, 0.025786, 1.41872, 6.537216, 4.262448
35887, 26.947584, 0.025786, 1.41872, 6.537216, 4.26496
36088, 26.947584, 0.025786, 1.41872, 6.537216, 4.267472
36288, 26.95168, 0.025786, 1.41872, 6.537216, 4.269952
36487, 26.95168, 0.025786, 1.41872, 6.537216, 4.272456
36688, 26.955776, 0.025786, 1.41872, 6.537216, 4.274936
36888, 26.959872, 0.025786, 1.41872, 6.537216, 4.277448
37089, 26.959872, 0.025786, 1.41872, 6.537216, 4.27996
37289, 26.97216, 0.025786, 1.41872, 6.537216, 4.28244
37489, 26.97216, 0.025786, 1.41872, 6.537216, 4.284944
37689, 26.976256, 0.025786, 1.41872, 6.537216, 4.287424
37891, 27.0336, 0.025786, 1.41872, 6.537216, 4.289936
38091, 27.037696, 0.025786, 1.41872, 6.537216, 4.29244
38290, 27.041792, 0.025786, 1.41872, 6.537216, 4.294952
38491, 27.041792, 0.025786, 1.41872, 6.537216, 4.297464
38692, 27.045888, 0.025786, 1.41872, 6.537216, 4.299944
38892, 27.045888, 0.025786, 1.41872, 6.537216, 4.302456
39093, 27.049984, 0.025786, 1.41872, 6.537216, 4.304936
39293, 27.05408, 0.025786, 1.41872, 6.537216, 4.307448
39493, 27.05408, 0.025786, 1.41872, 6.537216, 4.309952
